text,label,source,collected_at,auto_label,confidence
"Americans in Afghan Trial Ask FBI for Documents KABUL, Afghanistan (Reuters) - Three Americans standing trial in Afghanistan Monday for imprisoning and torturing Afghans were given a week to provide evidence, which they say was withheld by U.S. authorities, proving that they had official clearance.",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
High Expectations a New Feeling at Cal (AP) AP - A short walk around the California campus this summer was all Geoff McArthur needed as proof of how much Golden Bears football has changed since his freshman year. A program that won only one game in 2001 and has the longest Rose Bowl drought of any Big Ten or Pac-10 team is finally getting noticed at a school more known for its protests than its passing.,sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Champion boxer stabbed to death Former super flyweight boxing champion Robert Quiroga has been stabbed to death in San Antonio, Texas.",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Trial Set for Courtney Love in Drug Case BEVERLY HILLS, Calif. - A trial date has been set for Sept...",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
HP's Livermore opts for 'content free' content &lt;strong&gt;HP World&lt;/strong&gt; Booth intro steals show,sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Cassini finds new Saturn moons The Cassini-Huygens mission in orbit around Saturn discovers two new moons around the ringed planet.,sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Olympics: Japan Sneak Through to Win Men's Team Gold ATHENS (Reuters) - Japan revived memories of their glorious gymnastics past when they upstaged favorites China and United States to snatch the Olympic men's team gold for the first time in 28 years Monday.,sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"IBM plans fewer U.S. layoffs to compensate for offshoring After internal documents revealed plans to send nearly 5,000 jobs to developing countries over two years, IBM became an easy target for critics of outsourcing. Will limiting layoffs take the sting out of moving these jobs abroad?",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Sidebar: The nuts and bolts of COM -- Objects, Interfaces and GUIDs A quick course in how some of the most esoteric aspects of COM work.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Fun With Web services! Forget those pesky business functions. To learn how Web services work and what you can do with them, check out these useful utilities that tell you who uttered that famous Shakespeare line, for example, or even convert Sao Tome dobras to Malawi kwacha.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Gold at Last for U.S. Swimmer Coughlin ATHENS (Reuters) - Natalie Coughlin's run of bad luck finally took a turn for the better when she won the gold medal in the women's 100 meters backstroke at the Athens Olympics Monday.,sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Husky Energy signs seventh contract with China National Offshore Oil Corp. (Canadian Press) Canadian Press - CALGARY (CP) - Husky Energy Inc. has further strengthened its relationship with one of China's major oil companies by signing a new exploration agreement in the South China Sea.,world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Even Greek grandmas root for the home team In 2000, Greece brought home 13 medals. The Greek Olympic Committee hopes to double that number.",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Microsoft delays automatic XP SP2 delivery SAN FRANCISCO - Microsoft Corp. has pushed back automatic distribution of Windows XP Service Pack 2 (SP2) to allow business users more time to instruct their machines to skip the update.,sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Oil Prices Retreat From a Record High After Chvez Victory Crude oil for delivery next month settled at \$46.05 a barrel, down 53 cents, on the New York Mercantile Exchange after briefly trading at a new high of \$46.91 early in the day.",business,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Beach Volleyball: Australia in with a Shout ATHENS (Reuters) - To prepare for the Olympics, Kerri Pottharst practiced serving with her team mate screaming in her ear.",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Shell-Led Russia Venture Vows to Protect Rare Whales (Reuters) Reuters - A Royal Dutch/Shell -led group\developing oil and gas fields in the Russian far east moved to\assure worried ecologists on Friday it is doing all it can to\protect rare gray whales living in the coastal waters.,sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Probe into rising ocean acidity The Royal Society launches a scientific investigation into the rising acidity of the Earth's oceans.,sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"#147;Generic Superheroes #148; Scripted, produced, cast, costumed, shot, edited and vigorously promoted by Darren Brandl, #147;Generic Superheroes, #148; a 35-minute comedic-action-adventure parody, makes full use of both Final Cut Pro and Soundtrack. #147;Every costume, #148; says the recent high school graduate proudly, #147;was made of 100 percent spandex #133; as any superhero costume should be. #148; Aug 16",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"FBI Tracks Potential GOP Protesters (AP) AP - With the Republican National Convention less than two weeks away, federal agents and city police are keeping tabs on activists and others they believe might try to cause trouble. They are making unannounced visits to people's homes, conducting interviews and monitoring Web sites and meetings.",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Second hat in ring for faster Wi-Fi standard A second consortium puts in a bid for the faster 802.11n spec. But don't expect a battle over formats.,sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Thorpedo Sinks Phelps' Shot at Spitz Mark ATHENS, Greece - The kid couldn't catch the Thorpedo - and he won't be catching Mark Spitz, either. Michael Phelps' quest for seven gold medals ended after just three events, doomed by another bronze Monday night in the most anticipated race at the Olympic pool - the head-to-head showdown with Australia's Ian Thorpe in the 200-meter freestyle...",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"AP: Israel Cave Linked to John the Baptist (AP) AP - Archaeologists think they've found a cave where John the Baptist baptized many of his followers #151; basing their theory on thousands of shards from ritual jugs, a stone used for foot cleansing and wall carvings telling the story of the biblical preacher.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Mientkiewicz Starts at Second for BoSox (AP) AP - Former Gold Glove first baseman Doug Mientkiewicz got a rough introduction in his first career start at second base.,sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Thorpedo Sinks Phelps' Shot at Spitz Mark (AP) AP - The kid couldn't catch the Thorpedo #151; and he won't be catching Mark Spitz, either. Michael Phelps' quest for seven gold medals ended after just three events, doomed by another bronze Monday night in the most anticipated race at the Olympic pool #151; the head-to-head showdown with Australia's Ian Thorpe in the 200-meter freestyle.",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Many engineers lack even a four-year degree About 40 percent of U.S. workers in computer and math science have just a high school diploma or associate degree, according to a new report.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"McDonald's Goes for Gold For a four-year investment estimated at \$65 million, McDonald's has been designated the Official Restaurant of the 2004 Olympic Games.",business,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Background Investigation Shortfall Sends ManTech to a Loss Despite an increase in revenue, ManTech International Corp. swung to a loss during its second quarter when a contract to conduct background investigations for the Department of Defense turned out to be far less lucrative than previously expected.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Athletics Win to Hang on to AL West Lead (AP) AP - Mark Redman pitched eight innings of six-hit ball, and the Oakland Athletics used a three-run fifth inning to beat the Baltimore Orioles 3-1 on Monday night.",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Iraqi peace team to go to Najaf An Iraqi delegation is going to Najaf to try to end a stand-off between US-led forces and Shia militants.,world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"New York City Lowering Its Sights for a Convention Boom With the Republican National Convention just two weeks away, signs are pointing to a modest economic boost for few businesses.",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Streaking Rangers Hold Off Indians 5-2 (AP) AP - Brian Jordan hit a tiebreaking homer in the sixth inning and the Texas Rangers extended their winning streak to four games with a 5-2 victory over the Cleveland Indians on Monday night.,sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Microsoft Delays Automatic Win XP Updates Business users can postpone SP2 installation to complete testing its effect on other programs.,sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"A's Quiet Orioles The streaking O's lose for only the third time in 14 games as A's starting pitcher Mark Redman pitches eight strong innings to tame the Orioles, 3-1, on Monday night.",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"QBs Grab Spotlight Chris Simms, the Buccaneers second-year pro competing for Tampa Bay's No. 2 job, completed 12 of 15 passes for 110 yards to help the Bucs to a 20-6 victory over the Cincinnati Bengals on Monday.",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Seahawks Stuff Packers Fourth-string quarterback Seneca Wallace led Seattle on two touchdown drives as the Seahawks defeated the Packers, 21-3, on Monday night.",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
LifePoint to Buy Rival for \$1 Bln LifePoint Hospitals has agreed to acquire rival Province Healthcare for \$1.125 billion in cash and stock to broaden its geographic reach.,business,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"This Date in Baseball - Aug. 17 (AP) AP - 1904 #151; Jesse Tannehill of the Boston Red Sox pitched a no-hitter, beating the Chicago White Sox 6-0.",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Nation's Charter Schools Lagging Behind, U.S. Test Scores Reveal The findings dealt a blow to supporters of the charter school movement, including the Bush administration.",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"IBM to round out iSeries Power5 server family Big Blue is set to debut the eServer i5 550, an iSeries machine it created to serve midsize businesses.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Hezbollah Re-Elects Sheik Hassan Nasrallah (AP) AP - Hezbollah's executive has re-elected Sheik Hassan Nasrallah as leader of the militant Shiite Muslim movement, according to a statement Monday by the party that the United States brands as terrorist.",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Clashes persist in South Ossetia Heavy fighting is reported in Georgia's breakaway South Ossetia region after the deaths of two soldiers.,world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Briefly: Linux clusters gear up for simulated combat roundup Plus: Sprint to bake in BlackBerry for businesses...Microsoft ships updated Works...FaceTime pulls in \$16 million.,sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Marlins Defeat Dodgers 4-2 (AP) AP - Miguel Cabrera homered and Mike Lowell singled home the go-ahead run, helping the Florida Marlins beat the Dodgers 4-2 on Monday night in Paul Lo Duca's return to Los Angeles.",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Safety Gap Grows Wider Between S.U.V.'s and Cars People driving or riding in a sport utility vehicle in 2003 were nearly 11 percent more likely to die in an accident than people in cars.,business,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Professor devises climate-based model to predict football sackings (AFP) AFP - The life of a football manager in the English Premiership is frantic, pressured and apt to end in sometimes arbitrary dismissal. But now under-fire bosses can predict when they might face the sack -- using the weather.",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"FDA adopts 'lighter touch' on drug imports WASHINGTON -- Federal drug regulators are using a quot;lighter touch quot; in their efforts to stop a growing number of cities and states from importing prescription drugs from Canada, and the City of Boston is taking advantage of that new posture.",business,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Power line's cost could grow 40 NEW YORK -- Northeast Utilities , UIL Holdings Corp. , and New England's grid operator have proposed changes to a planned power line in Southwest Connecticut that would increase costs by more than 40 percent.",business,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Communists condemn whistle-blower BEIJING -- A Communist Party whistle-blower who publicly accused his superiors of tolerating official corruption has been condemned for breaking party rules and ordered to quot;do a complete self-examination, quot; authorities announced.",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
New Ernie machine to make debut The new version of Ernie - the number cruncher which selects premium bond prizes - is to be unveiled on Tuesday.,sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
EasyMobile faces Orange showdown Easyjet founder Stelios Haji-Ioannou faces a potential clash with Orange over plans for a mobile phone service.,sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Mexican Migrant Seeks U.S. Work Visa (AP) AP - Omar Garcia Escobedo's family thought their 25-year-old son had, like so many other migrants seeking work in the United States, drowned trying to cross the treacherous, fast flowing Rio Grande River.",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Nepal Army on Alert, Hotel Shut After Bombs KATHMANDU (Reuters) - Nepal put its security forces on alert on Tuesday to counter a threat by Maoist guerrillas to blockade the capital, as tourists moved out of a luxury hotel after a bomb blast blamed on the rebels.",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"US dominance an impossible dream It has come to this: Good thing we're in the easy bracket. The United States men's basketball team is in Pool B, along with Greece, Australia, Lithuania, Angola, and, of course, Puerto Rico, the feisty little brother who enjoyed a pretty big laugh at the expense of Uncle Sam's boys Sunday night. Most of the serious teams are ...",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Bronze is golden to Methuen's Pedro Standing in the snow at a medal celebration at the 2002 Winter Games at Salt Lake City, Jimmy Pedro had a sudden inspiration. He took out his cellphone and called his wife, Marie, back in Methuen, Mass.",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Greeks get surprise gold in synchronized diving It was a glorious surprise, igniting a party complete with song and dance: The Greeks won the first gold medal of their hometown Olympics with an unexpected victory last night in synchronized diving.",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Red Sox and Patriots ceremoniously beaten Boston sports fans have a track record. Predictably, we watch the Red Sox, Patriots, and big events. So it gets interesting when they go head to head, as they did Friday night. A look at the ratings confirms that the Olympics qualify as an extremely big event.",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Oprah to sit on murder trial jury US television host Oprah Winfrey is picked to sit on the jury for a murder trial in her home city of Chicago.,world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Home PCs to get key Windows fix PC owners will be able to download a major security update for Windows XP as from Wednesday.,sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Olympics: Greeks Dive for Joy, More Gold for Thorpe ATHENS (Reuters) - Greece was plunged in national self-satisfaction on Tuesday after its synchronized divers won the host nation's first gold medal of the Athens Olympics.",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Crack Fedora Core and Red Hat Enterprise Linux &lt;strong&gt;Site Offer&lt;/strong&gt; Save 30 at The Reg Bookshop,sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Macromedia to bolster video on the Web Macromedia on Tuesday is announcing a video kit to enable users of its authoring tools suite, Macromedia Studio MX 2004 with Flash Professional, to more easily add video to their Web sites.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Olympics: China Halfway to Completing Medals Plan ATHENS (Reuters) - China led the Olympic medal race going into the fourth day of competition on Tuesday with 10 golds.,sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Baghdad Blast Kills Seven, Najaf Fighting Rages BAGHDAD (Reuters) - A shell killed seven people in a busy Baghdad street on Tuesday and U.S. forces fought pitched battles with Shi'ite militia in the holy city of Najaf.",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Oil giant Yukos in plea for time Russian oil giant Yukos is to ask a Moscow court for more time to pay its tax bill.,business,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Finance workers in union merger A total of 140,000 members at union Unifi are absorbed into Amicus to create a 'super-union' for UK finance workers.",business,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
IT managers prescribe holistic security &lt;strong&gt;Reg Reader Studies&lt;/strong&gt; But don't swallow own medicine,sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
UK gamers rush to snap up Doom 3 The eagerly anticipated Doom 3 has stormed to the top of the UK games charts.,sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"U.S. Gymnasts End Rebuilding With Silver (AP) AP - Twenty years later, the boys are back on the medal stand.",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Vote now to name BSA's antipiracy weasel &lt;strong&gt;Poll&lt;/strong&gt; The Mother of all Mustelid polls,sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Standards battle could shoot both sides in foot Tussle over next-generation DVD format could alienate consumers.\,sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Giving Back Hope A controversial procedure for injured spines has turned a Beijing hospital into a medical mecca\,world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
BOFH takes a hit from Cupid's arrow &lt;strong&gt;Episode 26&lt;/strong&gt; Shall I compare thee to an OS2-free Intel box?,sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"US hurricane victims face turmoil Many victims of Florida's worst hurricane for years are still homeless, with no electricity or telephone services.",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"PalmOne Unveils SD Wi-Fi Card (PC World) PC World - Tiny 802.11b adapter will work with Zire 72, Tungsten T3 handhelds.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Americans Miss Cut In a stunning blow to the U.S., Americans Ian Crocker and Jason Lezak miss the cut in the 100-meter freestyle preliminaries.",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Symantec Upgrades Norton Security Products Revamped Norton AntiVirus, Personal Firewall, and AntiSpam tools fight pests and dangers online.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Euro industrial production slows Industrial production in the eurozone \falls by 0.4 in June from May, with Germany registering the biggest fall.",business,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"German welfare rallies escalate Eastern Germany sees more mass protests over welfare cuts, with smaller rallies in western cities.",business,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Google seeks to end auction Tuesday Google Inc. wants to conclude its share auction Tuesday, setting the stage for its stock to go public Wednesday, according to a statement on its IPO (initial public offering) Web site.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"'Boots' Takes Gold at the Ferret Olympics SPRINGFIELD, Ore. - While world-class athletes were grunting and groaning on the other side of the Atlantic Sunday, ""Boots"" went for the gold here in his own way...",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Football: Liverpool sign Nunez Liverpool boss Rafael Benitez seals the signing of Antonio Nunez from Real Madrid.,world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Groups: Ill. Butterfly Population Falling (AP) AP - The number of butterflies fluttering around the Chicago area has dropped dramatically this summer, experts and enthusiasts say.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Rescue workers comb storm-hit Cornish village after flash flood horror (AFP) AFP - Rescue workers combed a coastal village in north Cornwall for missing persons after a flash flood sent a wall of water tearing through the picturesque tourist spot the day before.,world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
HP's Unix base offered Opteron carrot &lt;strong&gt;HP World&lt;/strong&gt; Come for a stroll in the Sun,sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Moldovan summertime 'Love Under a Lime Tree' sets European hips swinging (AFP) AFP - Europe's youth has been singing in Romanian this summer thanks to a Moldovan boys band that has swept to the top of the charts across the continent.,world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"U.S. July Output Up; Factories Run Faster WASHINGTON (Reuters) - U.S. industrial output advanced in July, as American factories operated at their highest capacity in more than three years, a Federal Reserve report on Tuesday showed.",business,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Google IPO Auction to End Tonight Google IPO Auction to End Tonight\\Google has requested that the U.S. Securities and Exchange Commission (SEC) declare the Google IPO registration statement effective at 4:00 p.m. Eastern Daylight Time on Tuesday, according to the Google IPO page: www.ipo.google.com. After an IPO registration statement is declared effective, the stock can be ...",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"U.S. July Output Up; Factories Run Faster (Reuters) Reuters - U.S. industrial output advanced in\July, as American factories operated at their highest capacity\in more than three years, a Federal Reserve report on Tuesday\showed.",business,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Greek Athletes Shocked by Accusations ATHENS (Reuters) - Greece's top two athletes, facing a state prosecutor's investigation over missed drug tests and a motorbike crash, left hospital Tuesday declaring they were innocent and should be allowed to compete in the Olympic Games.",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Stock lawsuit possible in telecom merger plan (USATODAY.com) USATODAY.com - Former MediaOne Group executives are exploring a class-action lawsuit over Cingular's insistence that AT amp;T Wireless stock options, issued by the millions to employees and former employees of MediaOne, AT amp;T and AT amp;T Wireless, be exercised as soon as the merger closes, people involved in the effort say.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
High oil prices hit China growth Rising oil prices are expected to hit China's growth rate this year.,business,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"US prices in surprise July slide US consumer prices fell by 0.1 in July, the first fall this year, reducing the chances of a September interest rate rise.",business,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Eight men face terror charges Police in the UK charge eight men with terror offences, including conspiracy to murder.",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Protester sparks security review Olympics organisers order tighter security after a man leaps into the pool during a synchronised diving final.,world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Man charged with killing ex-miner A 42-year-old man is charged with killing a former miner who was found on his Nottinghamshire doorstep.,world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Kenteris protests innocence Greek sprinter Kostas Kenteris insists he is not a drug cheat as he leaves hospital.,sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
UAE wins first Olympic gold Ahmed al-Maktoum becomes the first Olympic medallist from the UAE with gold in the men's double shooting trap.,world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Microsoft delays SP2 auto update Microsoft is delaying distribution of Windows XP Service Pack 2 via its Automatic Update service by at least nine days in order to give corporate customers more time to temporarily block automatic downloading of SP2 by their employees.,sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Hunters are poised as some whales thrive CAP DE BON DSIR, Quebec A few miles from this spit along the pink granite coast of the Gulf of St. Lawrence, there is a sheltered cove that has witnessed the full span of the human relationship with whales. &lt;br&gt;&lt;a href=""/url?ntc=04SG1 q=http://www.ajc.com/news/content/news/science/0804/17whales.html""&gt;Save the whales! Then what?&lt;/a&gt; &lt;font class=f&gt;Atlanta nbsp;Journal nbsp;Constitution nbsp;(subscription)&lt;/font&gt;",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"PalmOne Unveils Wi-Fi SD Card If you own a Zire 72 or Tungsten T3 and have been longing for better wireless connectivity than their built-in Bluetooth, help is on the way: PalmOne has announced a Wi-Fi SD card for those handhelds.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Many engineers lack a four-year degree More than one-fifth of US science and engineering workers do not have a bachelor #39;s degree, according to a new report from the National Science Foundation.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Vatican Says It #39;s Willing #39; to Help End Najaf (Correct) Aug. 17 (Bloomberg) -- The Vatican is willing #39; #39; to help end fighting between militiamen loyal to Shiite Muslim cleric Moqtada al-Sadr and Iraqi and US forces in Iraq #39;s holy city of Najaf, according to a statement on the Holy See #39;s Web ...",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
UK village wrecked by flash floods Boscastle - Emergency services searched the wreckage of a picturesque English fishing village on Tuesday for 15 people unaccounted for after flash floods created a wall of water which tore through the valley.,world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Chess legend wedding bid #39;genuine #39; TOKYO, Japan -- The Japanese woman who plans to marry former world chess champion Bobby Fischer says their feelings are genuine.",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Migrants #39; ordeal ugly side of paradise Pleasant visions of fun in the sun in the Dominican Republic are being shattered by sad images of residents being smuggled away on wooden boats, only to perish at sea.",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Deaths in Nigerian cult clashes At least 18 students have been killed in clashes between rival student gangs in south-eastern Nigeria.,world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Work Works for Women Women who work are healthier than women who don't have jobs, suggests a study presented Aug. 16 at the American Sociological Association annual meeting in San Francisco. The University of Pennsylvania study concluded the health benefits that women derive from working aren't diminished by longer work hours or combining longer work hours with those of a spouse.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
European/US private equity consortium buys Intelsat in deal valued at \$5bn An unusual alliance of US and European private equity firms has won the auction to buy Bermuda-based satellite business Intelsat. Europeans Apax and Permira and US firms Apollo Management and Madison Dearborn will pay \$3bn for the business and assume \$2bn ...,business,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Nunez officially joins Liverpool Liverpool, England (Sports Network) - Antonio Nunez arrived at Liverpool Tuesday as part of the deal that sent Michael Owen to Spanish giant Real Madrid.",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
The Boks Must Give Lame Kicks the Boot THE Springboks will need to reduce the amount of possession they give away through errant kicking sharply if they are to limit Australia #39;s lethal counterattacking power in Saturday #39;s tri-nations clash in Durban.,sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"The New Woman in Schrder #39;s Life Gerhard Schrder is no stranger to sharing his life with members of the opposite sex. On Monday, it was revealed that there was a new young lady on the scene: his freshly adopted three-year old daughter, Viktoria.",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Astronomers give Milky Way an age Astronomers have estimated the age of our galaxy at about 13,600 million years old.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Greek Athletes Shocked by Accusations ATHENS, Greece (Reuters) - Greece's top two athletes, facing a state prosecutor's investigation over missed drug tests and a motorbike crash, left a hospital Tuesday declaring they were innocent and should be allowed to compete in the Olympic Games.",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Iverson Breaks Thumb Allen Iverson breaks his right thumb but plans to play anyway Tuesday for the U.S. men's basketball team, which is coming off a loss to Puerto Rico.",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Bollywood megastar Bachchan meets Pakistani students to boost ties (AFP) AFP - Bollywood mega star Amitabh Bachchan met with a group of Pakistani students as part of a wider initiative to deepen cultural ties between India and Pakistan.,world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Pay Up for Growth Legg Mason's Mary Chris Gay knows when to pay for growth and when to sell a stock.,business,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
India makes Olympic breakthrough Kashmir veteran Rajyavardhan Rathore wins India's first ever individual silver medal at the Olympic Games.,world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Iverson Has Broken Thumb, but Will Play ATHENS, Greece - Allen Iverson broke his right thumb but plans to play anyway Tuesday night for the U.S. Olympic basketball team, which is coming off an embarrassing loss to Puerto Rico in its opener...",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
